Entity,Code,Year,Low-carbon energy (% equivalent primary energy)
Non-OECD (BP),,2007,9.594499588012695
Non-OECD (BP),,2008,9.923657417297363
Non-OECD (BP),,2009,9.906317710876465
Non-OECD (BP),,2010,10.1292724609375
Non-OECD (BP),,2011,9.891305923461914
Non-OECD (BP),,2012,10.241605758666992
Non-OECD (BP),,2013,10.667486190795898
Non-OECD (BP),,2014,11.128824234008789
Non-OECD (BP),,2015,11.3922700881958
Non-OECD (BP),,2016,11.922439575195312
Non-OECD (BP),,2017,12.36304759979248
Non-OECD (BP),,2018,12.878698348999023
Non-OECD (BP),,2019,13.513014793395996
Non-OECD (BP),,2020,14.453797340393066
Non-OECD (BP),,2021,14.6549072265625
North America,,1965,6.220507621765137
North America,,1966,6.194006443023682
North America,,1967,6.528512954711914
North America,,1968,6.3467912673950195
North America,,1969,6.690847873687744
North America,,1970,6.644439697265625
North America,,1971,7.110562801361084
North America,,1972,7.371855735778809
North America,,1973,7.696498394012451
North America,,1974,8.799215316772461
North America,,1975,9.605780601501465
North America,,1976,9.40872859954834
North America,,1977,9.323823928833008
North America,,1978,10.334314346313477
North America,,1979,10.115164756774902
North America,,1980,10.396029472351074
North America,,1981,11.022600173950195
North America,,1982,12.038938522338867
North America,,1983,12.777532577514648
North America,,1984,12.81874942779541
North America,,1985,13.34130573272705
North America,,1986,13.906052589416504
North America,,1987,13.635351181030273
North America,,1988,13.57461166381836
North America,,1989,13.699161529541016
North America,,1990,14.528746604919434
North America,,1991,15.139373779296875
North America,,1992,14.735734939575195
North America,,1993,14.884695053100586
North America,,1994,14.780557632446289
North America,,1995,15.40218734741211
North America,,1996,15.478025436401367
North America,,1997,14.822376251220703
North America,,1998,14.553157806396484
North America,,1999,15.011649131774902
North America,,2000,14.570453643798828
North America,,2001,14.146235466003418
North America,,2002,14.557202339172363
North America,,2003,14.21375846862793
North America,,2004,14.215365409851074
North America,,2005,14.332696914672852
North America,,2006,14.58906078338623
North America,,2007,14.233648300170898
North America,,2008,14.884284019470215
North America,,2009,15.586908340454102
North America,,2010,15.137953758239746
North America,,2011,15.915081977844238
North America,,2012,15.877142906188965
North America,,2013,16.01163673400879
North America,,2014,16.073806762695312
North America,,2015,16.222145080566406
North America,,2016,16.88658905029297
North America,,2017,17.470129013061523
North America,,2018,17.092451095581055
North America,,2019,17.35565757751465
North America,,2020,19.213598251342773
North America,,2021,18.650775909423828
North America (BP),,1965,6.311412334442139
North America (BP),,1966,6.282238006591797
North America (BP),,1967,6.624104976654053
North America (BP),,1968,6.436550617218018
North America (BP),,1969,6.783400535583496
North America (BP),,1970,6.744907855987549
North America (BP),,1971,7.197323322296143
North America (BP),,1972,7.472458362579346
North America (BP),,1973,7.804858684539795
North America (BP),,1974,8.927446365356445
North America (BP),,1975,9.742846488952637
North America (BP),,1976,9.534351348876953
North America (BP),,1977,9.454683303833008
North America (BP),,1978,10.476825714111328
North America (BP),,1979,10.251627922058105
North America (BP),,1980,10.563937187194824
North America (BP),,1981,11.200139045715332
North America (BP),,1982,12.227282524108887
North America (BP),,1983,12.968653678894043
North America (BP),,1984,13.01160717010498
North America (BP),,1985,13.532649040222168
North America (BP),,1986,14.097891807556152
North America (BP),,1987,13.819639205932617
North America (BP),,1988,13.75130844116211
North America (BP),,1989,13.893585205078125
North America (BP),,1990,14.798222541809082
North America (BP),,1991,15.425914764404297
North America (BP),,1992,15.011262893676758
North America (BP),,1993,15.172881126403809
North America (BP),,1994,15.0894775390625
North America (BP),,1995,15.725924491882324
North America (BP),,1996,15.77037239074707
North America (BP),,1997,15.13546085357666
North America (BP),,1998,14.877273559570312
North America (BP),,1999,15.333968162536621
North America (BP),,2000,14.930054664611816
North America (BP),,2001,14.524404525756836
North America (BP),,2002,14.96764087677002
North America (BP),,2003,14.677129745483398
North America (BP),,2004,14.726978302001953
North America (BP),,2005,14.893135070800781
North America (BP),,2006,15.293807983398438
North America (BP),,2007,15.040183067321777
North America (BP),,2008,15.906867027282715
North America (BP),,2009,16.757261276245117
North America (BP),,2010,16.39689064025879
North America (BP),,2011,17.28775405883789
North America (BP),,2012,17.285734176635742
North America (BP),,2013,17.48352813720703
North America (BP),,2014,17.557416915893555
North America (BP),,2015,17.77118682861328
North America (BP),,2016,18.54014015197754
North America (BP),,2017,19.130538940429688
North America (BP),,2018,18.68487548828125
North America (BP),,2019,19.00667953491211
North America (BP),,2020,20.85270881652832
North America (BP),,2021,20.3431396484375
North Macedonia,MKD,1990,4.8951544761657715
North Macedonia,MKD,1991,8.515267372131348
North Macedonia,MKD,1992,8.292923927307129
North Macedonia,MKD,1993,5.097672462463379
North Macedonia,MKD,1994,7.225655555725098
North Macedonia,MKD,1995,8.266857147216797
North Macedonia,MKD,1996,7.552334785461426
North Macedonia,MKD,1997,8.866941452026367
North Macedonia,MKD,1998,9.439984321594238
North Macedonia,MKD,1999,12.636176109313965
North Macedonia,MKD,2000,11.215344429016113
North Macedonia,MKD,2001,6.336202621459961
North Macedonia,MKD,2002,7.790695667266846
North Macedonia,MKD,2003,12.461908340454102
North Macedonia,MKD,2004,13.524394035339355
North Macedonia,MKD,2005,13.126352310180664
North Macedonia,MKD,2006,14.188614845275879
North Macedonia,MKD,2007,8.696233749389648
North Macedonia,MKD,2008,7.438910007476807
North Macedonia,MKD,2009,11.345901489257812
North Macedonia,MKD,2010,19.90960693359375
North Macedonia,MKD,2011,11.702621459960938
North Macedonia,MKD,2012,9.12369155883789
North Macedonia,MKD,2013,14.412972450256348
North Macedonia,MKD,2014,12.513251304626465
North Macedonia,MKD,2015,18.564971923828125
North Macedonia,MKD,2016,18.146007537841797
North Macedonia,MKD,2017,11.811469078063965
North Macedonia,MKD,2018,17.787132263183594
North Macedonia,MKD,2019,11.504864692687988
North Macedonia,MKD,2020,14.441304206848145
North Macedonia,MKD,2021,14.823180198669434
Norway,NOR,1965,67.87995910644531
Norway,NOR,1966,65.39910125732422
Norway,NOR,1967,66.59164428710938
Norway,NOR,1968,67.13723754882812
Norway,NOR,1969,63.88058090209961
Norway,NOR,1970,61.51011657714844
Norway,NOR,1971,63.96649932861328
Norway,NOR,1972,64.29580688476562
Norway,NOR,1973,65.58218383789062
Norway,NOR,1974,68.31411743164062
Norway,NOR,1975,67.97406768798828
Norway,NOR,1976,67.33344268798828
Norway,NOR,1977,64.26859283447266
Norway,NOR,1978,64.17826080322266
Norway,NOR,1979,65.8646469116211
Norway,NOR,1980,65.2524642944336
Norway,NOR,1981,68.5978775024414
Norway,NOR,1982,69.16161346435547
Norway,NOR,1983,71.88227844238281
Norway,NOR,1984,71.1363296508789
Norway,NOR,1985,69.52919006347656
Norway,NOR,1986,66.977294921875
Norway,NOR,1987,68.43144226074219
Norway,NOR,1988,69.97985076904297
Norway,NOR,1989,71.44203186035156
Norway,NOR,1990,72.44773864746094
Norway,NOR,1991,71.44004821777344
Norway,NOR,1992,71.86555480957031
Norway,NOR,1993,71.1773681640625
Norway,NOR,1994,69.031494140625
Norway,NOR,1995,70.81211853027344
Norway,NOR,1996,66.01223754882812
Norway,NOR,1997,66.31446075439453
Norway,NOR,1998,67.21876525878906
Norway,NOR,1999,68.737548828125
Norway,NOR,2000,72.39788818359375
Norway,NOR,2001,67.58245849609375
Norway,NOR,2002,69.30982208251953
Norway,NOR,2003,63.816036224365234
Norway,NOR,2004,64.23876190185547
Norway,NOR,2005,69.73603057861328
Norway,NOR,2006,66.7352523803711
Norway,NOR,2007,69.2405014038086
Norway,NOR,2008,69.89543151855469
Norway,NOR,2009,67.78923034667969
Norway,NOR,2010,65.4701919555664
Norway,NOR,2011,66.30011749267578
Norway,NOR,2012,70.0951156616211
Norway,NOR,2013,67.50863647460938
Norway,NOR,2014,68.88728332519531
Norway,NOR,2015,68.87519073486328
Norway,NOR,2016,69.86628723144531
Norway,NOR,2017,69.26099395751953
Norway,NOR,2018,68.85804748535156
Norway,NOR,2019,67.08509063720703
Norway,NOR,2020,70.96305847167969
Norway,NOR,2021,71.55836486816406
OECD (BP),,1965,7.347752094268799
OECD (BP),,1966,7.478030681610107
OECD (BP),,1967,7.427114963531494
OECD (BP),,1968,7.247278690338135
OECD (BP),,1969,7.1647844314575195
OECD (BP),,1970,7.088985919952393
OECD (BP),,1971,7.372908115386963
OECD (BP),,1972,7.548030376434326
OECD (BP),,1973,7.4560017585754395
OECD (BP),,1974,8.497293472290039
OECD (BP),,1975,9.278367042541504
OECD (BP),,1976,8.910405158996582
OECD (BP),,1977,9.328744888305664
OECD (BP),,1978,9.964029312133789
OECD (BP),,1979,10.063573837280273
OECD (BP),,1980,10.565333366394043
OECD (BP),,1981,11.556192398071289
OECD (BP),,1982,12.475319862365723
OECD (BP),,1983,13.396122932434082
OECD (BP),,1984,13.88705062866211
OECD (BP),,1985,14.7677640914917
OECD (BP),,1986,15.231819152832031
OECD (BP),,1987,15.433075904846191
OECD (BP),,1988,15.65682315826416
OECD (BP),,1989,15.602387428283691
OECD (BP),,1990,16.13435173034668
OECD (BP),,1991,16.59259796142578
OECD (BP),,1992,16.520889282226562
OECD (BP),,1993,17.06558609008789
OECD (BP),,1994,16.850486755371094
OECD (BP),,1995,17.2823486328125
OECD (BP),,1996,17.162012100219727
OECD (BP),,1997,17.06235122680664
OECD (BP),,1998,17.115188598632812
OECD (BP),,1999,17.313623428344727
OECD (BP),,2000,17.22606658935547
OECD (BP),,2001,17.090383529663086
OECD (BP),,2002,17.172704696655273
OECD (BP),,2003,16.584774017333984
OECD (BP),,2004,16.958511352539062
OECD (BP),,2005,17.027210235595703
OECD (BP),,2006,17.311010360717773
OECD (BP),,2007,16.98965835571289
OECD (BP),,2008,17.59520721435547
OECD (BP),,2009,18.48737144470215
OECD (BP),,2010,18.5174503326416
OECD (BP),,2011,18.687578201293945
OECD (BP),,2012,18.472930908203125
OECD (BP),,2013,18.82050132751465
OECD (BP),,2014,19.25201988220215
OECD (BP),,2015,19.57898712158203
OECD (BP),,2016,19.900630950927734
OECD (BP),,2017,20.223316192626953
OECD (BP),,2018,20.41187286376953
OECD (BP),,2019,21.083772659301758
OECD (BP),,2020,22.9958438873291
OECD (BP),,2021,22.60067367553711
Oceania,,1965,11.181267738342285
Oceania,,1966,10.888557434082031
Oceania,,1967,10.59710693359375
Oceania,,1968,10.5680570602417
Oceania,,1969,10.485674858093262
Oceania,,1970,10.650264739990234
Oceania,,1971,11.413851737976074
Oceania,,1972,11.25313663482666
Oceania,,1973,10.800494194030762
Oceania,,1974,11.161578178405762
Oceania,,1975,11.875856399536133
Oceania,,1976,10.824700355529785
Oceania,,1977,9.8737211227417
Oceania,,1978,10.275464057922363
Oceania,,1979,10.621072769165039
Oceania,,1980,10.640215873718262
Oceania,,1981,10.702536582946777
Oceania,,1982,10.047246932983398
Oceania,,1983,10.514041900634766
Oceania,,1984,10.629508018493652
Oceania,,1985,10.364319801330566
Oceania,,1986,10.786971092224121
Oceania,,1987,10.355428695678711
Oceania,,1988,10.429963111877441
Oceania,,1989,10.17629623413086
Oceania,,1990,10.112039566040039
Oceania,,1991,10.323721885681152
Oceania,,1992,9.792586326599121
Oceania,,1993,10.282500267028809
Oceania,,1994,10.321759223937988
Oceania,,1995,10.173518180847168
Oceania,,1996,9.705117225646973
Oceania,,1997,8.93061637878418
Oceania,,1998,9.212430953979492
Oceania,,1999,8.587641716003418
Oceania,,2000,8.833747863769531
Oceania,,2001,8.119203567504883
Oceania,,2002,8.588544845581055
Oceania,,2003,8.366260528564453
Oceania,,2004,8.892967224121094
Oceania,,2005,8.536559104919434
Oceania,,2006,8.334145545959473
Oceania,,2007,8.082715034484863
Oceania,,2008,7.628376007080078
Oceania,,2009,8.308432579040527
Oceania,,2010,8.813420295715332
Oceania,,2011,9.990750312805176
Oceania,,2012,9.726420402526855
Oceania,,2013,10.43124008178711
Oceania,,2014,10.177300453186035
Oceania,,2015,10.497563362121582
Oceania,,2016,11.443342208862305
Oceania,,2017,10.88277816772461
Oceania,,2018,12.305643081665039
Oceania,,2019,12.589364051818848
Oceania,,2020,14.415071487426758
Oceania,,2021,16.36515998840332
Oman,OMN,1965,0
Oman,OMN,1966,0
Oman,OMN,1967,0
Oman,OMN,1968,0
Oman,OMN,1969,0
Oman,OMN,1970,0
Oman,OMN,1971,0
Oman,OMN,1972,0
Oman,OMN,1973,0
Oman,OMN,1974,0
Oman,OMN,1975,0
Oman,OMN,1976,0
Oman,OMN,1977,0
Oman,OMN,1978,0
Oman,OMN,1979,0
Oman,OMN,1980,0
Oman,OMN,1981,0
Oman,OMN,1982,0
Oman,OMN,1983,0
Oman,OMN,1984,0
Oman,OMN,1985,0
Oman,OMN,1986,0
Oman,OMN,1987,0
Oman,OMN,1988,0
Oman,OMN,1989,0
Oman,OMN,1990,0
Oman,OMN,1991,0
Oman,OMN,1992,0
Oman,OMN,1993,0
Oman,OMN,1994,0
Oman,OMN,1995,0
Oman,OMN,1996,0
Oman,OMN,1997,0
Oman,OMN,1998,0
Oman,OMN,1999,0
Oman,OMN,2000,0
Oman,OMN,2001,0
Oman,OMN,2002,0
Oman,OMN,2003,0
Oman,OMN,2004,0
Oman,OMN,2005,0
Oman,OMN,2006,0
Oman,OMN,2007,0
Oman,OMN,2008,0
Oman,OMN,2009,0
Oman,OMN,2010,0
Oman,OMN,2011,0
Oman,OMN,2012,0
Oman,OMN,2013,0.0010279703419655561
Oman,OMN,2014,0.0010236643720418215
Oman,OMN,2015,0.0029717639554291964
Oman,OMN,2016,0.003337541362270713
Oman,OMN,2017,0.011463476344943047
Oman,OMN,2018,0.010915677063167095
Oman,OMN,2019,0.017586905509233475
Oman,OMN,2020,0.22400270402431488
Other Africa (BP),,1965,13.710832595825195
Other Africa (BP),,1966,14.890511512756348
Other Africa (BP),,1967,15.191478729248047
Other Africa (BP),,1968,16.142759323120117
Other Africa (BP),,1969,17.142759323120117
Other Africa (BP),,1970,19.91053581237793
Other Africa (BP),,1971,17.063697814941406
Other Africa (BP),,1972,18.10321044921875
Other Africa (BP),,1973,17.498247146606445
Other Africa (BP),,1974,19.191635131835938
Other Africa (BP),,1975,20.024410247802734
Other Africa (BP),,1976,19.548202514648438
Other Africa (BP),,1977,19.93845558166504
Other Africa (BP),,1978,18.742557525634766
Other Africa (BP),,1979,19.144800186157227
Other Africa (BP),,1980,17.85213279724121
Other Africa (BP),,1981,17.44414520263672
Other Africa (BP),,1982,17.628421783447266
Other Africa (BP),,1983,15.879485130310059
Other Africa (BP),,1984,16.300628662109375
Other Africa (BP),,1985,17.288148880004883
Other Africa (BP),,1986,17.734344482421875
Other Africa (BP),,1987,15.96216106414795
Other Africa (BP),,1988,16.388917922973633
Other Africa (BP),,1989,16.49700164794922
Other Africa (BP),,1990,17.004100799560547
Other Africa (BP),,1991,17.83069610595703
Other Africa (BP),,1992,17.018869400024414
Other Africa (BP),,1993,16.325267791748047
Other Africa (BP),,1994,15.706918716430664
Other Africa (BP),,1995,16.02155876159668
Other Africa (BP),,1996,15.6976957321167
Other Africa (BP),,1997,15.464077949523926
Other Africa (BP),,1998,15.96080493927002
Other Africa (BP),,1999,17.13530731201172
Other Africa (BP),,2000,17.433317184448242
Other Africa (BP),,2001,17.635984420776367
Other Africa (BP),,2002,17.751590728759766
Other Africa (BP),,2003,17.264909744262695
Other Africa (BP),,2004,17.344173431396484
Other Africa (BP),,2005,17.130237579345703
Other Africa (BP),,2006,17.686532974243164
Other Africa (BP),,2007,17.256704330444336
Other Africa (BP),,2008,16.956222534179688
Other Africa (BP),,2009,17.04515266418457
Other Africa (BP),,2010,17.68393325805664
Other Africa (BP),,2011,18.344799041748047
Other Africa (BP),,2012,17.549184799194336
Other Africa (BP),,2013,17.423742294311523
Other Africa (BP),,2014,17.80449676513672
Other Africa (BP),,2015,16.7006893157959
Other Africa (BP),,2016,16.27147102355957
Other Africa (BP),,2017,16.74248504638672
Other Africa (BP),,2018,16.903879165649414
Other Africa (BP),,2019,17.48666000366211
Other Africa (BP),,2020,18.910165786743164
Other Africa (BP),,2021,18.266286849975586
Other Asia Pacific (BP),,1965,14.79032039642334
Other Asia Pacific (BP),,1966,13.972306251525879
Other Asia Pacific (BP),,1967,13.198841094970703
Other Asia Pacific (BP),,1968,12.33019733428955
Other Asia Pacific (BP),,1969,11.742388725280762
Other Asia Pacific (BP),,1970,11.056244850158691
Other Asia Pacific (BP),,1971,10.36265754699707
Other Asia Pacific (BP),,1972,10.195270538330078
Other Asia Pacific (BP),,1973,10.05055046081543
Other Asia Pacific (BP),,1974,9.632473945617676
Other Asia Pacific (BP),,1975,9.861323356628418
Other Asia Pacific (BP),,1976,9.642556190490723
Other Asia Pacific (BP),,1977,9.330820083618164
Other Asia Pacific (BP),,1978,9.139741897583008
Other Asia Pacific (BP),,1979,9.086865425109863
Other Asia Pacific (BP),,1980,8.61373233795166
Other Asia Pacific (BP),,1981,8.466796875
Other Asia Pacific (BP),,1982,8.409692764282227
Other Asia Pacific (BP),,1983,8.238119125366211
Other Asia Pacific (BP),,1984,8.167471885681152
Other Asia Pacific (BP),,1985,8.611387252807617
Other Asia Pacific (BP),,1986,8.965672492980957
Other Asia Pacific (BP),,1987,9.760017395019531
Other Asia Pacific (BP),,1988,10.62691593170166
Other Asia Pacific (BP),,1989,11.177058219909668
Other Asia Pacific (BP),,1990,11.891899108886719
Other Asia Pacific (BP),,1991,11.91969108581543
Other Asia Pacific (BP),,1992,12.5638427734375
Other Asia Pacific (BP),,1993,12.85067367553711
Other Asia Pacific (BP),,1994,14.125951766967773
Other Asia Pacific (BP),,1995,14.577836036682129
Other Asia Pacific (BP),,1996,14.915786743164062
Other Asia Pacific (BP),,1997,13.405807495117188
Other Asia Pacific (BP),,1998,13.964441299438477
Other Asia Pacific (BP),,1999,14.079025268554688
Other Asia Pacific (BP),,2000,14.479427337646484
Other Asia Pacific (BP),,2001,14.769099235534668
Other Asia Pacific (BP),,2002,15.262706756591797
Other Asia Pacific (BP),,2003,15.084295272827148
Other Asia Pacific (BP),,2004,15.396770477294922
Other Asia Pacific (BP),,2005,15.686665534973145
Other Asia Pacific (BP),,2006,16.07734489440918
Other Asia Pacific (BP),,2007,18.439287185668945
Other Asia Pacific (BP),,2008,18.553592681884766
Other Asia Pacific (BP),,2009,20.33526039123535
Other Asia Pacific (BP),,2010,22.237415313720703
Other Asia Pacific (BP),,2011,25.496902465820312
Other Asia Pacific (BP),,2012,24.719995498657227
Other Asia Pacific (BP),,2013,29.300148010253906
Other Asia Pacific (BP),,2014,26.91132354736328
Other Asia Pacific (BP),,2015,24.772348403930664
Other Asia Pacific (BP),,2016,26.308818817138672
Other Asia Pacific (BP),,2017,24.07754898071289
Other Asia Pacific (BP),,2018,24.464126586914062
Other Asia Pacific (BP),,2019,22.14767837524414
Other Asia Pacific (BP),,2020,22.80008888244629
Other Asia Pacific (BP),,2021,23.563661575317383
Other CIS (BP),,1985,21.31117820739746
Other CIS (BP),,1986,18.976228713989258
Other CIS (BP),,1987,19.829967498779297
Other CIS (BP),,1988,23.690231323242188
Other CIS (BP),,1989,19.883947372436523
Other CIS (BP),,1990,20.5693359375
Other CIS (BP),,1991,24.32300567626953
Other CIS (BP),,1992,28.826173782348633
Other CIS (BP),,1993,39.00978469848633
Other CIS (BP),,1994,48.426551818847656
Other CIS (BP),,1995,48.59926223754883
Other CIS (BP),,1996,50.05082321166992
Other CIS (BP),,1997,47.2643928527832
Other CIS (BP),,1998,46.726261138916016
Other CIS (BP),,1999,55.32246398925781
Other CIS (BP),,2000,57.22795104980469
Other CIS (BP),,2001,55.37803649902344
Other CIS (BP),,2002,55.66276931762695
Other CIS (BP),,2003,58.53605270385742
Other CIS (BP),,2004,55.96467971801758
Other CIS (BP),,2005,54.80681228637695
Other CIS (BP),,2006,53.13825607299805
Other CIS (BP),,2007,50.299190521240234
Other CIS (BP),,2008,45.35639572143555
Other CIS (BP),,2009,46.07076644897461
Other CIS (BP),,2010,48.232181549072266
Other CIS (BP),,2011,48.577728271484375
Other CIS (BP),,2012,46.54341506958008
Other CIS (BP),,2013,47.25042724609375
Other CIS (BP),,2014,44.87480163574219
Other CIS (BP),,2015,43.32773208618164
Other CIS (BP),,2016,42.579593658447266
Other CIS (BP),,2017,44.932838439941406
Other CIS (BP),,2018,41.950294494628906
Other CIS (BP),,2019,43.85634994506836
Other CIS (BP),,2020,44.31480026245117
Other CIS (BP),,2021,42.31167221069336
Other Caribbean (BP),,1965,0.4921007752418518
Other Caribbean (BP),,1966,0.5525680780410767
Other Caribbean (BP),,1967,0.44836917519569397
Other Caribbean (BP),,1968,0.42640864849090576
Other Caribbean (BP),,1969,0.42034992575645447
Other Caribbean (BP),,1970,0.4368564188480377
Other Caribbean (BP),,1971,1.9817957878112793
Other Caribbean (BP),,1972,1.7221767902374268
Other Caribbean (BP),,1973,1.671204924583435
Other Caribbean (BP),,1974,1.6636743545532227
Other Caribbean (BP),,1975,1.6848808526992798
Other Caribbean (BP),,1976,2.0904366970062256
Other Caribbean (BP),,1977,1.7783188819885254
Other Caribbean (BP),,1978,2.1315762996673584
Other Caribbean (BP),,1979,2.213315963745117
Other Caribbean (BP),,1980,1.7401996850967407
Other Caribbean (BP),,1981,2.2831382751464844
Other Caribbean (BP),,1982,2.199594020843506
Other Caribbean (BP),,1983,2.5129873752593994
Other Caribbean (BP),,1984,2.3841335773468018
Other Caribbean (BP),,1985,2.4526073932647705
Other Caribbean (BP),,1986,2.908094882965088
Other Caribbean (BP),,1987,2.975121021270752
Other Caribbean (BP),,1988,3.232421636581421
Other Caribbean (BP),,1989,2.1812498569488525
Other Caribbean (BP),,1990,2.3518290519714355
Other Caribbean (BP),,1991,2.2317261695861816
Other Caribbean (BP),,1992,2.469149589538574
Other Caribbean (BP),,1993,2.4287314414978027
Other Caribbean (BP),,1994,1.7603689432144165
Other Caribbean (BP),,1995,1.7390718460083008
Other Caribbean (BP),,1996,2.1912131309509277
Other Caribbean (BP),,1997,1.8321839570999146
Other Caribbean (BP),,1998,2.074521064758301
Other Caribbean (BP),,1999,2.7625834941864014
Other Caribbean (BP),,2000,1.9606099128723145
Other Caribbean (BP),,2001,1.7659369707107544
Other Caribbean (BP),,2002,1.8908157348632812
Other Caribbean (BP),,2003,2.0044496059417725
Other Caribbean (BP),,2004,2.1141788959503174
Other Caribbean (BP),,2005,2.096127510070801
Other Caribbean (BP),,2006,1.9996968507766724
Other Caribbean (BP),,2007,1.9766606092453003
Other Caribbean (BP),,2008,1.9514073133468628
Other Caribbean (BP),,2009,2.1898066997528076
Other Caribbean (BP),,2010,2.116986036300659
Other Caribbean (BP),,2011,2.2075231075286865
Other Caribbean (BP),,2012,2.6775712966918945
Other Caribbean (BP),,2013,3.158534049987793
Other Caribbean (BP),,2014,2.7102034091949463
Other Caribbean (BP),,2015,2.549339532852173
Other Caribbean (BP),,2016,2.8268656730651855
Other Caribbean (BP),,2017,3.6086387634277344
Other Caribbean (BP),,2018,3.451632261276245
Other Caribbean (BP),,2019,3.557030439376831
Other Caribbean (BP),,2020,4.6395087242126465
Other Caribbean (BP),,2021,4.670604228973389
Other Europe (BP),,1965,15.016077041625977
Other Europe (BP),,1966,15.701983451843262
Other Europe (BP),,1967,16.718358993530273
Other Europe (BP),,1968,16.77021598815918
Other Europe (BP),,1969,19.49498176574707
Other Europe (BP),,1970,17.746213912963867
Other Europe (BP),,1971,16.308208465576172
Other Europe (BP),,1972,18.036209106445312
Other Europe (BP),,1973,15.986167907714844
Other Europe (BP),,1974,18.020126342773438
Other Europe (BP),,1975,17.03290367126465
Other Europe (BP),,1976,17.149171829223633
Other Europe (BP),,1977,18.86956787109375
Other Europe (BP),,1978,18.026409149169922
Other Europe (BP),,1979,17.625476837158203
Other Europe (BP),,1980,19.456281661987305
Other Europe (BP),,1981,17.829578399658203
Other Europe (BP),,1982,17.408157348632812
Other Europe (BP),,1983,16.00380516052246
Other Europe (BP),,1984,17.512434005737305
Other Europe (BP),,1985,15.302483558654785
Other Europe (BP),,1986,16.353593826293945
Other Europe (BP),,1987,16.76854705810547
Other Europe (BP),,1988,16.147573471069336
Other Europe (BP),,1989,15.655662536621094
Other Europe (BP),,1990,12.863937377929688
Other Europe (BP),,1991,17.811052322387695
Other Europe (BP),,1992,17.65190315246582
Other Europe (BP),,1993,18.726221084594727
Other Europe (BP),,1994,24.613758087158203
Other Europe (BP),,1995,24.156246185302734
Other Europe (BP),,1996,27.532550811767578
Other Europe (BP),,1997,23.293832778930664
Other Europe (BP),,1998,23.15281867980957
Other Europe (BP),,1999,27.326541900634766
Other Europe (BP),,2000,22.870664596557617
Other Europe (BP),,2001,21.18313217163086
Other Europe (BP),,2002,20.041208267211914
Other Europe (BP),,2003,18.767118453979492
Other Europe (BP),,2004,19.792505264282227
Other Europe (BP),,2005,20.356420516967773
Other Europe (BP),,2006,18.830780029296875
Other Europe (BP),,2007,17.18736457824707
Other Europe (BP),,2008,18.949565887451172
Other Europe (BP),,2009,21.663785934448242
Other Europe (BP),,2010,25.2786808013916
Other Europe (BP),,2011,18.58844566345215
Other Europe (BP),,2012,20.742918014526367
Other Europe (BP),,2013,25.158184051513672
Other Europe (BP),,2014,25.05986785888672
Other Europe (BP),,2015,23.422801971435547
Other Europe (BP),,2016,24.403902053833008
Other Europe (BP),,2017,21.75925636291504
Other Europe (BP),,2018,26.18489646911621
Other Europe (BP),,2019,25.037643432617188
Other Europe (BP),,2020,25.10789680480957
Other Europe (BP),,2021,33.29320526123047
Other Middle East (BP),,1965,2.731489658355713
Other Middle East (BP),,1966,2.891345977783203
Other Middle East (BP),,1967,3.416707992553711
Other Middle East (BP),,1968,3.526820182800293
Other Middle East (BP),,1969,3.95168399810791
Other Middle East (BP),,1970,3.47750186920166
Other Middle East (BP),,1971,3.108829975128174
Other Middle East (BP),,1972,3.0584025382995605
Other Middle East (BP),,1973,1.5037612915039062
Other Middle East (BP),,1974,3.0976316928863525
Other Middle East (BP),,1975,3.8968985080718994
Other Middle East (BP),,1976,4.615874767303467
Other Middle East (BP),,1977,5.284639835357666
Other Middle East (BP),,1978,5.438918113708496
Other Middle East (BP),,1979,5.2930450439453125
Other Middle East (BP),,1980,5.585775375366211
Other Middle East (BP),,1981,5.449714660644531
Other Middle East (BP),,1982,4.807991027832031
Other Middle East (BP),,1983,4.183056354522705
Other Middle East (BP),,1984,4.505629539489746
Other Middle East (BP),,1985,4.296745300292969
Other Middle East (BP),,1986,3.6890110969543457
Other Middle East (BP),,1987,3.6062755584716797
Other Middle East (BP),,1988,3.438800573348999
Other Middle East (BP),,1989,3.2241411209106445
Other Middle East (BP),,1990,2.9896492958068848
Other Middle East (BP),,1991,2.818955183029175
Other Middle East (BP),,1992,2.8110218048095703
Other Middle East (BP),,1993,2.6819584369659424
Other Middle East (BP),,1994,2.603710651397705
Other Middle East (BP),,1995,2.344574213027954
Other Middle East (BP),,1996,2.4109151363372803
Other Middle East (BP),,1997,2.2508132457733154
Other Middle East (BP),,1998,2.1583056449890137
Other Middle East (BP),,1999,1.8629399538040161
Other Middle East (BP),,2000,2.233675956726074
Other Middle East (BP),,2001,2.2019917964935303
Other Middle East (BP),,2002,2.355029821395874
Other Middle East (BP),,2003,2.18373966217041
Other Middle East (BP),,2004,2.742191791534424
Other Middle East (BP),,2005,2.1000101566314697
Other Middle East (BP),,2006,2.1101341247558594
Other Middle East (BP),,2007,1.8060541152954102
Other Middle East (BP),,2008,1.358669400215149
Other Middle East (BP),,2009,1.0320733785629272
Other Middle East (BP),,2010,1.4044557809829712
Other Middle East (BP),,2011,1.748898983001709
Other Middle East (BP),,2012,1.9830799102783203
Other Middle East (BP),,2013,1.9429435729980469
Other Middle East (BP),,2014,1.208624005317688
Other Middle East (BP),,2015,0.6194270849227905
Other Middle East (BP),,2016,1.1901133060455322
